XP_001183487.2	tRNA methyltransferase 10 homolog B
XP_001183516.2	5-formyltetrahydrofolate cyclo-ligase
XP_001183561.3	uncharacterized protein LOC753851
XP_001183644.2	monocarboxylate transporter 5
XP_001183680.2	galactosylceramide sulfotransferase
XP_001183724.3	diamine acetyltransferase 2
XP_001183727.1	uncharacterized protein LOC753915
XP_001183758.2	putative IQ motif and ankyrin repeat domain-containing protein
XP_001184069.2	spermatogenesis-associated serine-rich protein 1
XP_001184116.1	uncharacterized protein LOC754020
XP_001184118.3	transcription factor MafK isoform X1
XP_001184251.2	uncharacterized protein LOC754059 isoform X1
XP_001184357.4	vascular endothelial growth factor A
XP_001184407.2	coiled-coil domain-containing protein 91
XP_001184597.2	uncharacterized protein LOC754150 isoform X2
XP_001185109.1	COX assembly mitochondrial protein homolog
XP_001185164.2	uncharacterized protein LOC754319
XP_001185285.2	EIN3-binding F-box protein 1
XP_001185328.2	transmembrane protein 138
XP_001185329.2	sortilin isoform X1
XP_001185403.2	COP9 signalosome complex subunit 8
XP_001185483.1	E3 ubiquitin-protein ligase TRIM56-like
XP_001185643.3	parafibromin
XP_001185644.1	cytochrome b5 domain-containing protein 1
XP_001185801.3	uncharacterized protein LOC754474
XP_001185843.2	toll-like receptor 13
XP_001185847.2	putative RNA polymerase II transcriptional coactivator isoform X1
XP_001185918.1	bolA-like protein 2
XP_001185961.1	aquaporin AQPAe.a-like
XP_001186094.3	SUN domain-containing ossification factor isoform X1
XP_001186137.3	uncharacterized protein LOC754555
XP_001186139.3	regucalcin
XP_001186224.1	echinoidin-like
XP_001186559.2	uridine diphosphate glucose pyrophosphatase NUDT14 isoform X3
XP_001186640.2	octopamine receptor beta-2R
XP_001186857.4	LOW QUALITY PROTEIN: beta-D-xylosidase 1
XP_001187085.3	transmembrane protein 45B-like
XP_001187188.2	non-homologous end-joining factor 1
XP_001187320.3	protein rolling stone
XP_001187514.2	alpha-1D adrenergic receptor-like
XP_001187528.1	F-box only protein 36-like
XP_001187567.2	3'-5' exoribonuclease 1 isoform X1
XP_001187877.2	phosphatidylinositol-glycan biosynthesis class F protein
XP_001188132.3	D-beta-hydroxybutyrate dehydrogenase, mitochondrial
XP_001188365.2	uncharacterized protein LOC755102
XP_001188609.3	carbonyl reductase [NADPH] 3
XP_001188703.1	muscarinic acetylcholine receptor M1-like
XP_001188867.1	ryncolin-1-like
XP_001188911.3	protein FAM124A isoform X1
XP_001189023.2	rhodopsin, GQ-coupled-like
XP_001189143.3	uncharacterized protein LOC755261
XP_001189178.2	melanopsin-A-like
XP_001189397.2	synaptojanin-2-binding protein
XP_001189437.1	vicilin-like seed storage protein At2g18540
XP_001189729.2	steroid receptor RNA activator 1
XP_001189765.2	uncharacterized protein LOC755406
XP_001190261.3	transforming growth factor-beta-induced protein ig-h3 isoform X2
XP_001190526.2	transmembrane anterior posterior transformation protein 1 homolog isoform X1
XP_001190570.3	uncharacterized protein LOC755565
XP_001190612.2	aquaporin AQPAn.G
XP_001190704.3	uncharacterized protein LOC755588
XP_001190869.1	uncharacterized protein LOC755612
XP_001190912.1	uncharacterized protein LOC755623 isoform X1
XP_001191000.4	uncharacterized protein LOC755639
XP_001191221.2	dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A
XP_001191391.1	nose resistant to fluoxetine protein 6
XP_001191596.2	OTU domain-containing protein 3
XP_001191765.2	titin
XP_001191878.3	synaptotagmin-5
XP_001191962.3	glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1
XP_001192066.2	uncharacterized protein LOC755835 isoform X1
XP_001192106.3	MKRN2 opposite strand protein
XP_001192435.1	uncharacterized protein LOC755899
XP_001192714.4	DALR anticodon-binding domain-containing protein 3
XP_001192756.3	uncharacterized protein LOC755949
XP_001192834.1	phospholipid scramblase 1
XP_001192875.1	tubulin beta chain
XP_001192880.2	uncharacterized protein LOC755972
XP_001192964.1	heparan sulfate glucosamine 3-O-sulfotransferase 3B1-like
XP_001193049.4	uncharacterized protein LOC756005
XP_001193089.2	growth factor receptor-bound protein 2 isoform X1
XP_001193210.3	stAR-related lipid transfer protein 5
XP_001193367.2	uncharacterized protein LOC756072 isoform X1
XP_001193519.3	uncharacterized protein LOC756105
XP_001193524.3	uncharacterized protein LOC756111
XP_001193605.2	protein spinster homolog 1 isoform X3
XP_001193609.2	acidic repeat-containing protein
XP_001193611.2	uncharacterized protein LOC756131
XP_001193721.2	adenosine receptor A2b-like
XP_001193790.2	D(5)-like dopamine receptor
XP_001193876.1	D(5)-like dopamine receptor
XP_001194088.3	5-hydroxytryptamine receptor 1A
XP_001194225.2	multiple coagulation factor deficiency protein 2 homolog
XP_001194526.2	RING finger domain and kelch repeat-containing protein DDB_G0271372-like
XP_001194759.2	uncharacterized protein CXorf65 homolog
XP_001194806.2	uncharacterized protein LOC756386
XP_001195120.2	uncharacterized protein LOC756441
XP_001195223.3	uncharacterized protein LOC756458
XP_001195225.3	uncharacterized protein LOC756461
XP_001195228.3	uncharacterized protein LOC756464 isoform X2
XP_001195486.3	protein transport protein SFT2
XP_001195521.3	zinc phosphodiesterase ELAC protein 1-like
XP_001195531.2	beta-2 adrenergic receptor-like
XP_001195566.2	uncharacterized protein LOC756540
XP_001195605.3	microtubule-actin cross-linking factor 1 isoform X1
XP_001195869.2	glutathione S-transferase theta-1-like
XP_001195971.3	uncharacterized protein LOC756624 isoform X4
XP_001196148.2	toll-interacting protein
XP_001196442.1	uncharacterized protein LOC756740
XP_001196471.2	CUE domain-containing protein 2-B
XP_001196473.3	metabotropic glutamate receptor 1-like
XP_001196501.2	uncharacterized protein LOC756768
XP_001196525.3	lysophosphatidic acid phosphatase type 6 isoform X2
XP_001196528.2	uncharacterized protein LOC756776
XP_001196576.3	neuronal acetylcholine receptor subunit alpha-10
XP_001196664.3	solute carrier organic anion transporter family member 4A1-like
XP_001196747.2	uncharacterized protein LOC756858 isoform X1
XP_001196796.2	ankyrin and armadillo repeat-containing protein isoform X3
XP_001196817.1	protein chibby homolog 1
XP_001196883.2	uncharacterized protein LOC756896
XP_001196956.1	kinetochore protein Spc25
XP_001197036.2	alpha-1A adrenergic receptor
XP_001197111.1	bis(5'-nucleosyl)-tetraphosphatase [asymmetrical]-like
XP_001197112.1	protein PIH1D3
XP_001197113.4	serine protease HTRA2, mitochondrial
XP_001197211.2	allatostatin-A receptor-like
XP_001197213.2	uncharacterized protein LOC757009
XP_001197240.2	squalene monooxygenase
XP_001197257.3	cytochrome P450 2U1
XP_001197283.1	uncharacterized protein LOC757040 isoform X4
XP_001197305.2	coiled-coil-helix-coiled-coil-helix domain-containing protein 2
XP_001197321.3	uncharacterized protein LOC757055 isoform X1
XP_001197403.3	uncharacterized protein LOC757097
XP_001197473.1	acidic phospholipase A2
XP_001197510.2	phospholipase A2 AP-PLA2-I-like
XP_001197540.1	replication stress response regulator SDE2
XP_001197555.2	ubiquitin carboxyl-terminal hydrolase MINDY-3
XP_001197589.1	fucose-1-phosphate guanylyltransferase
XP_001197591.2	proline-rich transmembrane protein 4 isoform X1
XP_001197608.2	alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3-N-acetyl-galactosaminide alpha-2,6-sialyltransferase isoform X1
XP_001197675.2	translation initiation factor IF-3, mitochondrial
XP_001197720.3	macrophage mannose receptor 1
XP_001197734.1	multiple PDZ domain protein
XP_001197735.1	E2F-associated phosphoprotein
XP_001197760.4	uncharacterized protein LOC757265
XP_001197762.1	NAD(P)H:quinone oxidoreductase
XP_001197763.3	serine/threonine-protein kinase PRP4 homolog isoform X1
XP_001197780.2	uncharacterized protein LOC757278
XP_001197806.2	glutaredoxin
XP_001197818.2	LIM domain-binding protein 3
XP_001197849.2	D(2) dopamine receptor-like
XP_001197866.1	beta-1 adrenergic receptor-like
XP_001197883.3	ankyrin repeat family A protein 2
XP_001197896.3	uncharacterized protein LOC762356
XP_001197909.1	nociceptin receptor-like
XP_001197910.2	cell death regulator Aven
XP_001197916.2	biogenesis of lysosome-related organelles complex 1 subunit 6
XP_001198056.2	homeobox protein DBX1-like
XP_001198078.1	mu-type opioid receptor-like
XP_001198098.3	RNA-binding protein 39
XP_001198138.3	macrophage migration inhibitory factor
XP_001198150.3	protein MIS12 homolog
XP_001198156.3	alpha-N-acetylgalactosamine-specific lectin
XP_001198224.3	zinc finger protein 501 isoform X3
XP_001198233.3	G patch domain and ankyrin repeat-containing protein 1
XP_001198247.2	probable Werner syndrome ATP-dependent helicase homolog 1
XP_001198253.2	N-alpha-acetyltransferase 38, NatC auxiliary subunit
XP_001198271.1	gastrin/cholecystokinin type B receptor-like
XP_001198302.2	metalloproteinase inhibitor 1
XP_001198332.3	S-formylglutathione hydrolase
XP_001198390.3	isthmin
XP_001198416.2	LOW QUALITY PROTEIN: arginine kinase
XP_001198442.2	pancreatic lipase-related protein 2
XP_001198480.4	protein-glucosylgalactosylhydroxylysine glucosidase-like
XP_001198482.4	ribonuclease T2
XP_001198485.3	telomerase protein component 1 isoform X2
XP_001198502.3	echinoidin
XP_001198512.1	proton-coupled folate transporter
XP_001198520.2	hemicentin-2
XP_001198541.2	protein FAM221A
XP_001198564.2	E3 ubiquitin-protein ligase znrf2
XP_001198589.3	uncharacterized protein LOC762820
XP_001198601.3	uncharacterized protein LOC762827 isoform X1
XP_001198667.1	putative gamma-glutamylcyclotransferase CG2811
XP_001198681.1	uncharacterized protein LOC762881
XP_001198703.3	nose resistant to fluoxetine protein 6
XP_001198732.1	UBX domain-containing protein 6
XP_001198755.3	glucose-6-phosphate isomerase
XP_001198780.2	alpha-N-acetylgalactosamine-specific lectin
XP_001198784.1	gastrin/cholecystokinin type B receptor-like
XP_001198802.2	actin-related protein 2/3 complex subunit 5-B
XP_001198807.3	uncharacterized protein LOC762976
XP_001198812.1	uncharacterized protein LOC762981
XP_001198820.3	aftiphilin isoform X2
XP_001198852.3	uncharacterized protein LOC763009
XP_001198895.3	integumentary mucin A.1
XP_001198905.2	galanin receptor type 1-like
XP_001198915.2	protein tyrosine phosphatase type IVA 1
XP_001198957.2	telomeric repeat-binding factor 2-interacting protein 1
XP_001198971.2	5-hydroxytryptamine receptor 1A-alpha-like
XP_001198994.3	uncharacterized protein LOC763117 isoform X1
XP_001199007.3	uncharacterized protein LOC763129
XP_001199031.3	uncharacterized protein LOC763146
XP_001199032.3	uncharacterized protein LOC763147
XP_001199035.1	trypsin-1
XP_001199048.2	uncharacterized protein LOC763159
XP_001199075.1	poly [ADP-ribose] polymerase tankyrase-1
XP_001199084.2	leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 3
XP_001199108.1	ribonuclease H2 subunit A
XP_001199146.2	uncharacterized protein C3orf14
XP_001199154.2	homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 2 protein isoform X2
XP_001199195.2	rhodopsin, GQ-coupled-like
XP_001199205.3	uncharacterized protein LOC763287 isoform X1
XP_001199222.1	ragulator complex protein LAMTOR3
XP_001199225.3	uncharacterized protein LOC763306 isoform X3
XP_001199227.2	uncharacterized protein LOC763307
XP_001199228.3	cathepsin L1
XP_001199246.3	A-kinase anchor protein 1, mitochondrial
XP_001199252.3	uncharacterized protein LOC763325
XP_001199253.3	monocarboxylate transporter 13
XP_001199278.3	zinc finger FYVE domain-containing protein 21 isoform X1
XP_001199284.2	protein OS-9
XP_001199295.4	degenerin deg-1
XP_001199299.2	integral membrane protein DGCR2/IDD isoform X1
XP_001199309.1	opsin-5
XP_001199313.3	basic salivary proline-rich protein 1 isoform X2
XP_001199326.2	U11/U12 small nuclear ribonucleoprotein 25 kDa protein
XP_001199335.1	mu-type opioid receptor-like
XP_001199348.4	selenoprotein P
XP_001199349.1	uncharacterized protein LOC763396
XP_001199374.3	dual specificity protein phosphatase 22-like isoform X1
XP_001199380.3	BAG family molecular chaperone regulator 3 isoform X1
XP_001199383.2	rhodopsin, GQ-coupled-like
XP_001199384.2	protein rolling stone
XP_001199433.1	protein SCO1 homolog, mitochondrial
XP_001199434.2	rhodopsin, GQ-coupled-like
XP_001199435.2	ras-related protein Rab-34
XP_001199436.1	28S ribosomal protein S36, mitochondrial-like isoform X2
XP_001199439.1	eukaryotic translation initiation factor 3 subunit F
XP_001199448.3	fumarylacetoacetate hydrolase domain-containing protein 2
XP_001199449.1	uncharacterized protein LOC763464
XP_001199507.3	monocarboxylate transporter 14
XP_001199529.3	uncharacterized protein LOC763522
XP_001199540.2	putative uncharacterized protein DDB_G0271606
XP_001199549.3	EF-hand calcium-binding domain-containing protein 12 isoform X1
XP_001199563.2	C5a anaphylatoxin chemotactic receptor 1-like
XP_001199567.2	tetratricopeptide repeat protein 9C
XP_001199598.3	uncharacterized protein LOC763576
XP_001199619.2	alpha-2Db adrenergic receptor-like, partial
XP_001199620.2	uncharacterized protein LOC763592
XP_001199623.3	protein Skeletor, isoforms B/C
XP_001199633.2	uncharacterized protein LOC763606
XP_001199641.2	polyadenylate-binding protein-interacting protein 2B
XP_001199642.2	protein SSUH2 homolog
XP_001199666.2	galanin receptor type 2-like
XP_001199674.4	tyramine receptor 1 isoform X2
XP_001199738.2	melatonin receptor type 1C
XP_001199744.2	chromosome transmission fidelity protein 8 homolog
XP_001199776.1	cytochrome P450 26A1
XP_001199778.2	uncharacterized protein LOC763718 isoform X1
XP_001199793.3	uncharacterized protein LOC763730
XP_001199810.3	hemicentin-1
XP_001199819.3	ankyrin repeat domain-containing protein 50-like
XP_001199864.2	GDP-fucose protein O-fucosyltransferase 1 isoform X2
XP_001199878.3	uncharacterized protein LOC763787 isoform X1
XP_001199883.2	echinoidin
XP_001199885.3	uncharacterized protein LOC763794 isoform X2
XP_001199912.3	ADP-ribosylation factor
XP_001199941.1	adhesion G-protein coupled receptor G6-like
XP_001199961.1	uncharacterized protein LOC763851
XP_001199979.3	post-GPI attachment to proteins factor 2
XP_001199985.2	allatostatin-A receptor-like
XP_001200025.2	cytochrome P450 2J2-like
XP_001200047.3	uncharacterized protein LOC763913
XP_001200128.2	nuclear receptor subfamily 6 group A member 1
XP_001200211.1	snaclec macrovipecetin subunit alpha
XP_001200217.1	trace amine-associated receptor 6-like
XP_001200225.3	putative defense protein 3 isoform X2
XP_001200252.2	uncharacterized protein LOC764064
XP_001200261.2	S-crystallin SL11
XP_001200274.2	somatostatin receptor type 2-like
XP_001200305.1	protein LLP homolog
XP_001200312.2	monocarboxylate transporter 5-like
XP_001200318.3	U7 snRNA-associated Sm-like protein LSm10
XP_001200412.3	GRIP and coiled-coil domain-containing protein 2
XP_001200425.2	substance-P receptor
XP_001200447.1	dual specificity protein phosphatase 19-like
XP_001200485.3	sulfiredoxin-1-like
XP_001200507.1	scavenger receptor cysteine-rich type 1 protein M130 isoform X1
XP_001200513.1	G-protein coupled receptor moody-like
XP_001200546.3	EF-hand calcium-binding domain-containing protein 6
XP_001200563.1	zinc finger protein 622
XP_001200580.3	COMM domain-containing protein 4
XP_001200590.2	CMP-N-acetylneuraminate-poly-alpha-2,8-sialyltransferase isoform X1
XP_001200592.1	proton-coupled folate transporter
XP_001200615.2	uncharacterized protein LOC764345 isoform X1
XP_001200625.3	uncharacterized protein LOC764351
XP_001200628.4	uronyl 2-sulfotransferase isoform X2
XP_001200632.2	uncharacterized protein LOC764357
XP_001200647.2	uncharacterized protein LOC764367
XP_001200652.1	uncharacterized protein LOC764371
XP_001200676.3	nucleolar protein dao-5
XP_001200684.3	allene oxide synthase-lipoxygenase protein
XP_001200685.2	uncharacterized protein LOC764401
XP_001200693.3	putative thiamine transporter SLC35F3 isoform X1
XP_001200694.1	uncharacterized protein LOC764408
XP_001200695.3	solute carrier family 35 member G1-like
XP_001200727.2	type-1B angiotensin II receptor-like
XP_001200744.1	uncharacterized protein LOC764451
XP_001200755.1	forkhead box protein E4
XP_001200787.1	uncharacterized protein LOC764479
XP_001200797.4	uncharacterized protein LOC764487
XP_001200871.3	sialin-like
XP_001200905.1	ankyrin repeat, PH and SEC7 domain containing protein secG-like
XP_001200918.2	histamine H2 receptor-like
XP_001200974.3	probable G-protein coupled receptor 21
XP_001200985.1	uncharacterized protein LOC764597 isoform X2
XP_001201007.2	trace amine-associated receptor 4-like
XP_001201153.1	uncharacterized protein LOC764703
XP_001201157.2	octopamine receptor 2-like
XP_001201161.2	dipeptidyl peptidase 1 isoform X2
XP_001201172.2	ADP-ribosylation factor-like protein 8B-A
XP_001201177.2	thioredoxin domain-containing protein 5
XP_001201179.2	uncharacterized protein LOC764722
XP_001201248.2	uncharacterized protein LOC764759
XP_001201264.1	macrophage mannose receptor 1
XP_001201280.2	synaptotagmin-7
XP_001201295.3	low-density lipoprotein receptor-related protein-like
XP_001201345.1	putative defense protein 3 isoform X1
XP_001201346.3	uncharacterized protein LOC764822 isoform X2
XP_001201407.3	putative peptidyl-tRNA hydrolase PTRHD1
